Timestamp;Open;High;Low;Close;Volume (BTC);Volume (Currency);Weighted Price
2019-06-05 08:10:00;7795.47;7819;7795.25;7812.65;16.92;132085.35;7808.32
2019-06-05 08:15:00;7805.21;7812.67;7794.79;7812.66;38.58;301231.87;7807.15
2019-06-05 08:20:00;7809.44;7809.44;7790.88;7790.88;15.03;117233.35;7800.5
2019-06-05 08:25:00;7795.89;7808.66;7788;7806.67;26.51;206718.21;7797.55
2019-06-05 08:30:00;7801.68;7812.51;7788.01;7788.01;12.82;100035.25;7802.94
2019-06-05 08:35:00;7792.61;7802.65;7788.01;7788.12;37.27;290564.01;7795.2
2019-06-05 08:40:00;7790.25;7792.05;7777;7785.82;22.73;176910.81;7783.73
2019-06-05 08:45:00;7791.49;7802.68;7787.84;7802.68;19.51;152123.12;7798.75
2019-06-05 08:50:00;7799.61;7819.83;7796.62;7809.05;37.47;292404.93;7802.9
2019-06-05 08:55:00;7808.16;7813.26;7802.68;7811.97;4.89;38150.66;7805.98
2019-06-05 09:00:00;7804.36;7829.47;7804.36;7823.46;21.52;168326.34;7821.07
2019-06-05 09:05:00;7825.07;7836.22;7810.32;7810.33;30.17;235995.08;7822.64
2019-06-05 09:10:00;7812.27;7823.72;7798.01;7799.58;35.92;280669.27;7813.24
2019-06-05 09:15:00;7799.58;7814.98;7796.38;7805.48;11.24;87707.03;7806.15
2019-06-05 09:20:00;7805.48;7805.48;7783.72;7789.84;10.29;80206.84;7790.99
2019-06-05 09:25:00;7793.05;7799.98;7783.53;7784.25;13.35;104000.3;7790.23
2019-06-05 09:30:00;7790.11;7790.11;7769.48;7774.44;11.17;86864.9;7777.27
2019-06-05 09:35:00;7774.44;7813;7774.44;7785.32;46.93;365643.78;7791.03
2019-06-05 09:40:00;7787.56;7808.75;7781.05;7794.7;32.47;253141.9;7795.5
2019-06-05 09:45:00;7790.21;7799.85;7783.81;7791.68;21.32;166064.15;7789.67
2019-06-05 09:50:00;7791.68;7813.66;7791.68;7802.56;30.66;239091.71;7798.03
2019-06-05 09:55:00;7800.79;7803.62;7796.24;7800.28;38.33;298986.67;7800.92
2019-06-05 10:00:00;7799.49;7815.08;7798.42;7815.07;29;226297.09;7803.5
2019-06-05 10:05:00;7812.55;7820.61;7801.4;7812.21;22.17;173178.65;7810.66
2019-06-05 10:10:00;7812.21;7812.21;7778.38;7785;24.49;190963.7;7798.64
2019-06-05 10:15:00;7785;7799.14;7777.01;7798.96;80.2;624203.94;7783.53
2019-06-05 10:20:00;7799.14;7799.85;7785.36;7790.36;20.01;155989.85;7793.9
2019-06-05 10:25:00;7793.37;7808.72;7791.05;7800.71;16.4;127893.36;7799.5
2019-06-05 10:30:00;7800.7;7813.15;7800.7;7804.04;9.69;75638.11;7806.03
2019-06-05 10:35:00;7807.25;7807.25;7797.89;7798.41;3.64;28424.96;7803.71
2019-06-05 10:40:00;7803.36;7822.76;7799.6;7811.38;11.89;92885.76;7811.36
2019-06-05 10:45:00;7820.37;7820.38;7811.65;7818.01;1.18;9187.51;7818.3
2019-06-05 10:50:00;7818.01;7894.98;7817.99;7859.66;180.24;1419182.84;7873.77
2019-06-05 10:55:00;7859.66;7876.99;7850;7858.08;47.02;369570.08;7859.32
2019-06-05 11:00:00;7858;7892.11;7852.19;7880.82;76.58;602343.65;7865.58
2019-06-05 11:05:00;7876.76;7880.61;7844.71;7848.36;95.45;749607.81;7853.74
2019-06-05 11:10:00;7844.78;7873.33;7844.78;7859.72;18.78;147617.52;7858.38
2019-06-05 11:15:00;7864.69;7886.67;7858.61;7859.95;21.85;171963.6;7871.87
2019-06-05 11:20:00;7860.51;7875.31;7852.86;7868.03;15.59;122611.83;7866.04
2019-06-05 11:25:00;7862.73;7867.44;7844.81;7844.81;64.29;505005.11;7854.81
2019-06-05 11:30:00;7850.49;7860.19;7828;7835.29;9.68;75918.17;7840.69
2019-06-05 11:35:00;7835.52;7843.08;7792.14;7820.84;74.47;581328.44;7806.64
2019-06-05 11:40:00;7819.39;7826.65;7806.92;7806.92;15.05;117599.99;7815.72
2019-06-05 11:45:00;7813.12;7813.12;7753.32;7775.8;43.29;336866.38;7781.78
2019-06-05 11:50:00;7775.8;7802.8;7757.42;7779.18;32.74;254690.73;7779.88
2019-06-05 11:55:00;7774.67;7794.24;7763.68;7784.9;24.04;186907.51;7773.9
2019-06-05 12:00:00;7785.68;7785.68;7740.36;7776.84;83.94;651038.44;7756
2019-06-05 12:05:00;7776.84;7782.42;7755.31;7774.53;52.9;410760.65;7764.53
2019-06-05 12:10:00;7785.07;7802.88;7774.52;7789.87;15.86;123521.18;7787.7
2019-06-05 12:15:00;7788.74;7802.96;7784;7785.54;2.04;15867.6;7790.86
2019-06-05 12:20:00;7797.72;7801.47;7787.58;7793.59;39.97;311712.35;7798.69
2019-06-05 12:25:00;7798.66;7818.77;7795.16;7808.3;18.21;142138.45;7807.1
2019-06-05 12:30:00;7807.82;7809.31;7788.01;7788.01;10.38;80997.09;7799.76
2019-06-05 12:35:00;7788;7794.03;7777.69;7781.5;13.3;103477.9;7782.55
2019-06-05 12:40:00;7781.5;7793.71;7766.77;7786.64;5.3;41220.47;7782.42
2019-06-05 12:45:00;7784.57;7784.57;7760.47;7760.47;1.45;11260.48;7781.22
2019-06-05 12:50:00;7760.46;7783.84;7754.94;7775;32.7;254173.76;7771.74
2019-06-05 12:55:00;7775;7777.5;7766.65;7771.58;24.89;193516.54;7773.43
2019-06-05 13:00:00;7768.23;7768.23;7750.14;7755.5;20.87;161967.55;7760.36
2019-06-05 13:05:00;7755.5;7786.04;7742.62;7781.78;37.69;292612.51;7764.48
2019-06-05 13:10:00;7778.25;7795;7775.83;7787.72;14.63;113852.01;7781.37
2019-06-05 13:15:00;7787.72;7791.89;7767.65;7770.46;45.71;355628.46;7780.84
2019-06-05 13:20:00;7771.22;7788;7762.67;7763.72;24.03;186842.39;7775.66
2019-06-05 13:25:00;7774.71;7780.19;7763.33;7770.49;17.94;139454.98;7772.23
2019-06-05 13:30:00;7770.45;7788.75;7770.45;7782;14.81;115254.25;7779.6
2019-06-05 13:35:00;7786.09;7788.75;7774.04;7777.24;32.36;251798.65;7781.1
2019-06-05 13:40:00;7782.45;7791;7769.84;7770.46;10.39;80875.82;7782.55
2019-06-05 13:45:00;7773.29;7773.29;7758.77;7758.83;12.98;100763.21;7764.95
2019-06-05 13:50:00;7766.38;7766.38;7749.58;7754.09;9.39;72837.06;7755.48
2019-06-05 13:55:00;7761.73;7782.58;7743.2;7771.95;14.48;112516.75;7771.52
2019-06-05 14:00:00;7783.15;7797.72;7775.95;7789.96;10.17;79289.93;7792.87
2019-06-05 14:05:00;7789.22;7791.48;7776.14;7790.03;29.25;227653.15;7782.89
2019-06-05 14:10:00;7782.17;7790.5;7774.27;7783.98;4.84;37657.14;7785.54
2019-06-05 14:15:00;7775.65;7782.38;7741.45;7750.79;79.79;618808.19;7755.13
2019-06-05 14:20:00;7750.79;7774.96;7743.43;7770.3;80.29;623092.39;7760.35
2019-06-05 14:25:00;7774.16;7774.16;7723.62;7746.92;81.85;633671.16;7741.54
2019-06-05 14:30:00;7746.92;7764.04;7732.98;7749.81;91.2;706925.4;7751.73
2019-06-05 14:35:00;7749.81;7749.81;7723.75;7744;123.89;958851.23;7739.31
2019-06-05 14:40:00;7744;7748.06;7676.27;7681.08;231.44;1783173.11;7704.75
2019-06-05 14:45:00;7685.15;7709.82;7657.99;7684.26;114.43;879088.14;7682.48
2019-06-05 14:50:00;7689.07;7693.56;7642.51;7672.58;91.28;699932.64;7667.64
2019-06-05 14:55:00;7676.69;7694.16;7665.52;7694.16;50.16;385369.8;7682.21
2019-06-05 15:00:00;7694.44;7727.11;7689.9;7689.9;112.43;867972.63;7720.27
2019-06-05 15:05:00;7695.42;7705.36;7677.7;7691.86;23.36;179675.39;7691.08
2019-06-05 15:10:00;7691.86;7713.16;7676.41;7704.14;52.17;401544.96;7696.35
2019-06-05 15:15:00;7705.08;7717.25;7679.44;7679.44;27.48;211481.37;7695.74
2019-06-05 15:20:00;7681.69;7681.69;7620.02;7620.02;87.68;669899.83;7640.13
2019-06-05 15:25:00;7632.32;7650;7623.63;7639.52;16.7;127705.78;7647.12
2019-06-05 15:30:00;7647.02;7650;7588.33;7588.33;85.48;650256.6;7607.18
2019-06-05 15:35:00;7588;7643.36;7570.9;7627.24;75.53;574370.98;7604.9
2019-06-05 15:40:00;7635.68;7654.71;7620.01;7644.2;21.53;164380.58;7636.41
2019-06-05 15:45:00;7655.64;7669.63;7647.35;7654.12;35.51;272001.07;7659.7
2019-06-05 15:50:00;7650.84;7675.19;7650;7665.4;13.72;105054.1;7654.38
2019-06-05 15:55:00;7665.61;7669.45;7632.98;7636.56;28.79;220105.35;7645.07
2019-06-05 16:00:00;7639.02;7664.31;7638.92;7663.69;16;122499.03;7658.09
2019-06-05 16:05:00;7662.17;7700;7662.17;7696.92;37.72;289777.72;7682.6
2019-06-05 16:10:00;7694.55;7707.07;7683.53;7683.53;26.81;206408.42;7699.1
2019-06-05 16:15:00;7687.67;7722.12;7687.67;7709.94;53.47;412389.45;7711.86
2019-06-05 16:20:00;7718.36;7718.36;7699.61;7705.62;26.69;205838.35;7711.49
2019-06-05 16:25:00;7704.04;7753.32;7704.04;7743.09;38.13;295137.21;7740.2
2019-06-05 16:30:00;7742.56;7749.04;7729.22;7732.61;20.9;161822.35;7743.82
2019-06-05 16:35:00;7732.65;7750.29;7729.53;7737.36;8.21;63524.29;7740.6
2019-06-05 16:40:00;7737.13;7770.26;7736.67;7765.95;39.51;306310.71;7752.11
2019-06-05 16:45:00;7763.49;7780.98;7753.11;7753.96;57.66;447979.2;7769.15
2019-06-05 16:50:00;7753.11;7756.2;7738.46;7754.56;8.97;69472.71;7749.24
2019-06-05 16:55:00;7755;7772.57;7754.55;7754.55;9.31;72254.6;7763.35
2019-06-05 17:00:00;7754.55;7754.55;7719.34;7731.35;25.09;194140.05;7736.23
2019-06-05 17:05:00;7731.35;7759.96;7729.97;7759.86;21.03;162847.64;7742.51
2019-06-05 17:10:00;7759.12;7759.12;7731.01;7737.4;21.21;164432.47;7751.16
2019-06-05 17:15:00;7730.88;7751.04;7730.88;7750.93;11.38;88107.39;7739.18
2019-06-05 17:20:00;7745.9;7783.76;7742.69;7773.95;11.51;89324.74;7763.43
2019-06-05 17:25:00;7779.83;7788.53;7766.48;7778.78;15.01;116763.18;7778.07
2019-06-05 17:30:00;7787.15;7818.35;7776.07;7807.16;189.43;1477847.14;7801.43
2019-06-05 17:35:00;7808.45;7819;7798.66;7799.67;13.26;103486.34;7806.28
2019-06-05 17:40:00;7807.27;7836;7800.4;7832.66;33.45;261599.34;7821.21
2019-06-05 17:45:00;7832.66;7837.14;7813.88;7814.31;32.54;254544.69;7823.16
2019-06-05 17:50:00;7814.39;7815.6;7801.87;7804.59;17.13;133744.71;7807.04
2019-06-05 17:55:00;7811.97;7817.33;7775.26;7797.61;47.05;366864.57;7796.53
2019-06-05 18:00:00;7799.1;7807.01;7777.88;7778.29;16.83;131237.54;7795.87
2019-06-05 18:05:00;7777;7797;7770.77;7787.16;22.05;171810.3;7790.14
2019-06-05 18:10:00;7787.16;7798.35;7766.73;7772.08;9.29;72374.5;7789.39
2019-06-05 18:15:00;7774.91;7776.33;7753.99;7766.75;17.47;135610.42;7760.51
2019-06-05 18:20:00;7766.74;7785.22;7763.47;7785.22;16.54;128603.89;7774.85
2019-06-05 18:25:00;7785.2;7796.3;7781.16;7786.59;38.03;296237.3;7789.2
2019-06-05 18:30:00;7785.72;7796.4;7775.79;7778.03;6.14;47808.1;7787.62
2019-06-05 18:35:00;7783;7783;7733.99;7747.01;34.12;264515.88;7752.92
2019-06-05 18:40:00;7760.14;7760.39;7734.04;7734.04;16.05;124281.56;7745.74
2019-06-05 18:45:00;7741.88;7765.83;7739.2;7764.42;13;100814.08;7755.56
2019-06-05 18:50:00;7769.5;7774.96;7759.19;7766.89;11.63;90342.33;7767.52
2019-06-05 18:55:00;7772.6;7774.96;7755.87;7768.04;5.47;42508.88;7766.43
2019-06-05 19:00:00;7767.28;7850.72;7767.27;7843.52;68.73;536468.12;7805.25
2019-06-05 19:05:00;7844.72;7850.72;7825.55;7830.25;44.27;347144.13;7841.77
2019-06-05 19:10:00;7834.82;7840.13;7818.86;7826.02;17.88;139980.4;7830.52
2019-06-05 19:15:00;7830.23;7834.22;7795.65;7808.1;19.92;155610.83;7813.11
2019-06-05 19:20:00;7810.72;7820.48;7800.01;7807.57;16.46;128563.65;7809.21
2019-06-05 19:25:00;7815.42;7830.95;7811.04;7826.95;1.67;13041.85;7816.65
2019-06-05 19:30:00;7831.95;7844.85;7784.27;7801.51;41.27;322887.91;7823.58
2019-06-05 19:35:00;7799.59;7800.46;7778;7782.82;11.11;86595.88;7791.25
2019-06-05 19:40:00;7789.2;7802.79;7776.93;7782.19;8.72;68001.87;7794.26
2019-06-05 19:45:00;7785.39;7818.6;7785.39;7811.72;9.71;75796.27;7802.86
2019-06-05 19:50:00;7810.48;7813.73;7787.97;7790.12;20.51;159850.74;7794
2019-06-05 19:55:00;7793.52;7802.98;7788.2;7789.05;31.9;248723.6;7796.21
2019-06-05 20:00:00;7790.64;7801.89;7787.67;7792.93;17.43;135864.41;7793.15
2019-06-05 20:05:00;7792.92;7816.64;7792.92;7814.29;40.34;314859.46;7805.67
2019-06-05 20:10:00;7814.28;7841.73;7813.52;7827.19;16.09;126013.26;7830.87
2019-06-05 20:15:00;7828.6;7839;7818.94;7831.86;12.46;97588.78;7831.84
2019-06-05 20:20:00;7835.82;7924.48;7832.25;7875.7;180.36;1423695.7;7893.54
2019-06-05 20:25:00;7866.12;7866.12;7757.7;7784.23;162.4;1266679.79;7799.88
2019-06-05 20:30:00;7785.4;7804.79;7715.7;7747.77;119.92;929140.55;7748.32
2019-06-05 20:35:00;7746.11;7771.08;7728.16;7739.58;35.93;278425.55;7748.95
2019-06-05 20:40:00;7747.67;7773.55;7726;7734.27;30.95;240001.74;7755.28
2019-06-05 20:45:00;7722.93;7733.74;7664.68;7701.21;123.12;947462.24;7695.13
2019-06-05 20:50:00;7694.86;7715.73;7662.08;7715.73;43.77;336280.34;7682.11
2019-06-05 20:55:00;7721.34;7750;7693.58;7723.4;55.56;429382.93;7728.29
2019-06-05 21:00:00;7740.63;7741.2;7711.16;7719.95;13.88;107219.12;7725.33
2019-06-05 21:05:00;7714.43;7723.75;7700;7722;6.89;53174.21;7714.54
2019-06-05 21:10:00;7720.82;7739;7720.82;7721.49;13.21;102102.81;7730.2
2019-06-05 21:15:00;7719.69;7735.2;7719.69;7729.7;5.54;42846.66;7728.85
2019-06-05 21:20:00;7737.9;7739.3;7678.54;7691.47;44.14;339702.77;7696.22
2019-06-05 21:25:00;7679.21;7681.97;7645;7668.69;82.33;630443.73;7657.83
2019-06-05 21:30:00;7685.84;7687;7618.99;7627.02;28.62;218541.18;7636.38
2019-06-05 21:35:00;7644.1;7685.54;7634.81;7656.87;30.43;233312.87;7667.39
2019-06-05 21:40:00;7664.81;7747.14;7662.6;7726.29;52.08;401930.36;7718.04
2019-06-05 21:45:00;7717.86;7768.02;7702.91;7730.31;23.89;184932.52;7741.93
2019-06-05 21:50:00;7752.73;7754.64;7727.74;7729.09;24.25;187696.97;7741.23
2019-06-05 21:55:00;7737.3;7752.26;7712.6;7735;21.29;164526.95;7729.61
2019-06-05 22:00:00;7735;7740.9;7709.48;7720.66;19.78;152790.74;7723.53
2019-06-05 22:05:00;7715.59;7734.92;7687.98;7734.92;81.42;627092.16;7702.31
2019-06-05 22:10:00;7740.2;7772;7723.72;7760.5;8.26;64018.65;7746.67
2019-06-05 22:15:00;7759.7;7769.99;7740.66;7742.33;2.98;23116.96;7756.56
2019-06-05 22:20:00;7749.01;7763.48;7740.89;7756.68;17.05;132121.32;7749.18
2019-06-05 22:25:00;7754.18;7769.7;7743.16;7754.98;18.85;146240.81;7758.31
2019-06-05 22:30:00;7757.69;7779.77;7745.06;7775.16;28.55;221836.58;7770.23
2019-06-05 22:35:00;7780.79;7798.75;7772.76;7778.93;39.59;308362.42;7789.69
2019-06-05 22:40:00;7778.92;7778.92;7751.9;7757.21;15.04;116675.11;7760.07
2019-06-05 22:45:00;7756.68;7762.65;7740.63;7758.3;8.52;66018.95;7749.76
2019-06-05 22:50:00;7759.13;7772.27;7759.13;7764.97;5.89;45761.8;7766.17
2019-06-05 22:55:00;7764.97;7796.97;7764.97;7785.27;10.9;84709.06;7773.7
2019-06-05 23:00:00;7786.87;7801.88;7776.27;7793.26;8.08;62919.31;7788.46
2019-06-05 23:05:00;7801.13;7826.42;7781.49;7792.04;55.34;432274.11;7810.92
2019-06-05 23:10:00;7792.04;7801.15;7779.14;7794.88;10.23;79659.13;7785.68
2019-06-05 23:15:00;7792.54;7792.54;7773.43;7773.81;9.75;75943.34;7786.31
2019-06-05 23:20:00;7781.64;7785;7770.16;7775.69;8.28;64440.08;7778.56
2019-06-05 23:25:00;7777.48;7804.29;7777.48;7793.81;17.87;139190.91;7790.15
2019-06-05 23:30:00;7797.77;7813.19;7793.81;7811.57;41.17;321325.19;7804.83
2019-06-05 23:35:00;7811.98;7830.57;7807.16;7828.25;40.86;319613.24;7822.28
2019-06-05 23:40:00;7830.53;7835.48;7809.58;7835.09;24.17;189196.12;7826.14
2019-06-05 23:45:00;7835.87;7839.39;7783.85;7790.42;37.37;291971.35;7813.04
2019-06-05 23:50:00;7789.01;7792.58;7776.29;7781.16;32.55;253464.4;7786.37
2019-06-05 23:55:00;7780.42;7795.54;7776.6;7785.94;10.33;80423.68;7786.1
2019-06-06 00:00:00;7784.62;7784.62;7762.18;7778.36;23.89;185654.02;7770.47
2019-06-06 00:05:00;7777.1;7782.58;7768.41;7768.85;4.17;32457.09;7780.36
2019-06-06 00:10:00;7770.65;7810;7757.87;7805.7;89.85;699141.47;7781.63
2019-06-06 00:15:00;7801.76;7805.59;7791.14;7795.8;10.5;81912.94;7800.1
2019-06-06 00:20:00;7796.27;7827.76;7791.14;7813.28;45.77;357416.07;7808.91
2019-06-06 00:25:00;7813.27;7815.01;7788.37;7788.37;15.23;118840.29;7803.12
2019-06-06 00:30:00;7784.24;7800.22;7783.5;7784.13;2.96;23034.85;7790.6
2019-06-06 00:35:00;7787.29;7789.31;7767.2;7776.01;7.38;57406.65;7780.2
2019-06-06 00:40:00;7780.63;7782.72;7751.38;7782.72;71.23;553494.96;7770.81
2019-06-06 00:45:00;7784.29;7792;7769.77;7791.49;14.53;113066.56;7780.21
2019-06-06 00:50:00;7793.21;7804.61;7788.64;7788.8;11.56;90123.03;7795.92
2019-06-06 00:55:00;7792.38;7799.44;7788.8;7799.38;3.27;25458.07;7796.14
2019-06-06 01:00:00;7796.97;7802.09;7783.95;7798.16;2.87;22361.54;7793.51
2019-06-06 01:05:00;7796.65;7807.15;7796.61;7805.28;6.5;50705.76;7802.7
2019-06-06 01:10:00;7808.74;7811.35;7799.79;7800.22;10.48;81773.78;7803.33
2019-06-06 01:15:00;7802.5;7806.43;7799.44;7803.34;5.17;40306.16;7802.62
2019-06-06 01:20:00;7806.43;7817.36;7802.38;7803.84;18.67;145904.28;7813.24
2019-06-06 01:25:00;7810.05;7818.34;7806.7;7810.33;8.96;70033.8;7815.01
2019-06-06 01:30:00;7810.33;7810.41;7801.54;7805.19;6.75;52685.19;7805.78
2019-06-06 01:35:00;7806.38;7822.54;7806.38;7818.56;7.42;57948.04;7813.16
2019-06-06 01:40:00;7822.54;7878.62;7818.1;7840.24;88.39;693803.61;7849.36
2019-06-06 01:45:00;7851.53;7864.95;7835.15;7835.15;16.49;129496.38;7852.06
2019-06-06 01:50:00;7834;7840.4;7821.55;7833.34;8.64;67640.92;7832.15
2019-06-06 01:55:00;7828.59;7849.01;7827.46;7839.35;6.59;51639.94;7837.34
2019-06-06 02:00:00;7841.46;7859.46;7830.11;7831.89;15.06;118143.33;7846.34
2019-06-06 02:05:00;7833.66;7835;7820.61;7821.11;16.92;132446.97;7829.45
2019-06-06 02:10:00;7821.11;7833.78;7813.54;7832.22;3.71;29043.7;7821.62
2019-06-06 02:15:00;7828.62;7845.34;7828.61;7828.61;5.81;45535.8;7840.89
2019-06-06 02:20:00;7831.85;7831.85;7803.75;7815.22;8.72;68172.74;7816.19
2019-06-06 02:25:00;7815.22;7824.3;7805;7820.55;11;85920.67;7813.2
2019-06-06 02:30:00;7822.09;7827.15;7815;7816.09;1.63;12726.17;7823.43
2019-06-06 02:35:00;7825.47;7839.04;7819.09;7827.97;13.14;102900.26;7829.26
2019-06-06 02:40:00;7827.97;7846.36;7827.97;7841.09;22.83;178879.95;7836.01
2019-06-06 02:45:00;7839.42;7850.25;7827.59;7827.59;3.81;29886.23;7843.93
2019-06-06 02:50:00;7826.76;7832.5;7805.89;7823.47;15.39;120378.71;7820.32
2019-06-06 02:55:00;7819.06;7826.51;7810.72;7818.8;4.09;31961.81;7818.15
2019-06-06 03:00:00;7822.99;7832.65;7814.35;7822.16;4.64;36337.97;7823.85
2019-06-06 03:05:00;7831.08;7839.49;7824.26;7838.27;2.07;16250.77;7832
2019-06-06 03:10:00;7838.27;7839.72;7820.75;7829.55;3.15;24659.14;7834.42
2019-06-06 03:15:00;7832.74;7832.97;7815.54;7828.63;8.44;66013;7824.75
2019-06-06 03:20:00;7828.63;7852.98;7828.63;7848.24;7.15;55986.19;7834.81
2019-06-06 03:25:00;7848.14;7852.98;7836.87;7843.79;4.92;38562.05;7841.94
2019-06-06 03:30:00;7854.21;7854.21;7833.15;7834.12;4.72;37046.17;7842.55
2019-06-06 03:35:00;7838.54;7855.79;7834.32;7849.07;20.45;160516.24;7849.57
2019-06-06 03:40:00;7846.91;7862.62;7845.63;7855.54;6.52;51176.79;7854.45
2019-06-06 03:45:00;7864.9;7870;7857.55;7861.87;7.73;60827.55;7865.77
2019-06-06 03:50:00;7869.5;7870;7851.52;7856.88;8.94;70285.56;7865.5
2019-06-06 03:55:00;7857.3;7874.19;7855.29;7855.29;9.2;72394.06;7869.19
2019-06-06 04:00:00;7869.83;7870.59;7853.93;7855.72;3.93;30872.29;7861.87
2019-06-06 04:05:00;7857;7857;7830.06;7832.25;25.82;202673.46;7848.65
2019-06-06 04:10:00;7842.88;7846.45;7829.84;7836.92;3.3;25884.24;7835.75
2019-06-06 04:15:00;7842.61;7842.61;7827.35;7833.12;5.62;44031.27;7835.39
2019-06-06 04:20:00;7839.17;7845.53;7833.92;7835.02;5.64;44191.76;7838.06
2019-06-06 04:25:00;7844.5;7844.5;7820.59;7828.31;8.71;68219.49;7833.63
2019-06-06 04:30:00;7820.6;7830.65;7811.01;7816.56;2.81;21984.6;7822.94
2019-06-06 04:35:00;7824.5;7829.77;7814.25;7822.66;4.72;36932.17;7825.65
2019-06-06 04:40:00;7821.96;7831.41;7815.12;7824.05;12.42;97096.12;7819.26
2019-06-06 04:45:00;7821.48;7839.06;7813.28;7828.75;1.49;11682.15;7831.22
2019-06-06 04:50:00;7829.4;7846.3;7826.66;7826.89;4.07;31909.58;7835.56
2019-06-06 04:55:00;7833.5;7844.74;7827.86;7828.99;3.85;30146.8;7833.31
2019-06-06 05:00:00;7828.99;7847.5;7825.39;7837.9;5.14;40269.91;7841.09
2019-06-06 05:05:00;7838.2;7847.34;7824.58;7824.59;2.38;18614.6;7835.34
2019-06-06 05:10:00;7825.39;7825.39;7785.95;7786.05;31.06;242220.23;7798.69
2019-06-06 05:15:00;7787.32;7806.08;7767.84;7772.49;23.46;182429.41;7776.11
2019-06-06 05:20:00;7776.51;7797.4;7774.58;7792.71;0.56;4324.57;7790.75
2019-06-06 05:25:00;7802.02;7803.51;7792.72;7797.61;0.47;3634.32;7799.3
2019-06-06 05:30:00;7801;7803.72;7795.31;7799.61;6.58;51327.38;7802.82
2019-06-06 05:35:00;7803.72;7804.09;7793.17;7793.27;26.74;208653.33;7801.68
2019-06-06 05:40:00;7799;7799;7775.02;7782.38;8;62337.7;7788.96
2019-06-06 05:45:00;7789;7791.91;7777.68;7777.78;3.99;31034.76;7783
2019-06-06 05:50:00;7775.55;7786.83;7773.06;7780.02;43.92;341803.79;7782.24
2019-06-06 05:55:00;7785;7798.7;7780.01;7793.42;13.4;104371.69;7787.58
2019-06-06 06:00:00;7796.98;7804.88;7794.65;7801.04;16.72;130410.93;7801.57
2019-06-06 06:05:00;7804.88;7804.88;7790.93;7800.85;24.37;190057.95;7797.39
2019-06-06 06:10:00;7796.02;7804.88;7796.01;7796.75;14.8;115467.52;7801.87
2019-06-06 06:15:00;7802.05;7804.88;7791.34;7792.88;2.09;16285.95;7798.56
2019-06-06 06:20:00;7793;7798.53;7786.55;7786.55;4.15;32302.55;7791.02
2019-06-06 06:25:00;7793.27;7802.53;7789.02;7789.24;8.77;68345.42;7793.53
2019-06-06 06:30:00;7800.04;7804.88;7790.27;7793.52;1.37;10645.56;7798.67
2019-06-06 06:35:00;7804.49;7811;7792.63;7811;37.62;293638.26;7805.23
2019-06-06 06:40:00;7806.41;7823.47;7806.41;7810.8;6.43;50274.65;7818.81
2019-06-06 06:45:00;7810.8;7819.34;7808.76;7812.22;9.15;71456.9;7811.59
2019-06-06 06:50:00;7809.48;7821.94;7809.48;7816.03;2.56;19973.45;7815.37
2019-06-06 06:55:00;7816.02;7823.04;7815.01;7818.01;12.69;99239.93;7817.98
2019-06-06 07:00:00;7820.98;7827.68;7818;7825.77;11.91;93176.26;7824.53
2019-06-06 07:05:00;7827.68;7827.68;7815.34;7817.6;7.17;56059;7821.82
2019-06-06 07:10:00;7821.96;7822.21;7786.4;7790.81;17.55;136855.58;7799.6
2019-06-06 07:15:00;7796.1;7803.68;7780;7782.66;18;140224.88;7791.33
2019-06-06 07:20:00;7791.16;7798.12;7779.52;7795.34;11.08;86316.69;7792.36
2019-06-06 07:25:00;7790.33;7801;7787.5;7792.55;6.52;50814.98;7797.15
2019-06-06 07:30:00;7792.54;7802.14;7783.94;7798.19;10.21;79546.55;7794.52
2019-06-06 07:35:00;7798.18;7802.16;7782.54;7793.5;24.92;194196.26;7793.39
2019-06-06 07:40:00;7793;7799.28;7789.37;7791.91;5.74;44756.66;7796.54
2019-06-06 07:45:00;7795.74;7795.74;7775.67;7784.19;2.48;19299.82;7784
2019-06-06 07:50:00;7789.14;7789.14;7760.01;7764.27;18.49;143681.05;7771.99
2019-06-06 07:55:00;7764.27;7775.01;7756.22;7767.8;18.23;141499.23;7762.19
2019-06-06 08:00:00;7769.05;7770.55;7743.32;7765.18;36.15;280392.67;7756.35
2019-06-06 08:05:00;7777.05;7778.06;7770.11;7771.19;7.85;61001.63;7773.96
2019-06-06 08:10:00;7770.72;7777.06;7760.77;7777.06;8.52;66147.84;7768.22
2019-06-06 08:15:00;7777.06;7789.35;7772.81;7782.91;11.87;92392.92;7783.15
2019-06-06 08:20:00;7782.96;7794;7782.96;7793.99;14.5;112938.87;7788.7
2019-06-06 08:25:00;7797.69;7797.69;7784.8;7789.67;9.4;73236.48;7788.26
2019-06-06 08:30:00;7796.65;7805;7790.86;7800.93;17.42;135839.22;7799.46
2019-06-06 08:35:00;7800.84;7805;7794.01;7794.01;4.17;32569.11;7803.28
2019-06-06 08:40:00;7802.85;7802.85;7790.45;7794.78;12.22;95274.64;7794.41
2019-06-06 08:45:00;7790.46;7807.78;7786.63;7807.78;16.85;131357.29;7796.48
2019-06-06 08:50:00;7807.42;7812.78;7801.81;7807.85;23.9;186642.65;7808.91
2019-06-06 08:55:00;7810;7815;7804.33;7808.72;34.71;271177.98;7812.61
2019-06-06 09:00:00;7813.87;7820;7799.82;7816.66;11.57;90354.46;7812.72
2019-06-06 09:05:00;7819.26;7820;7813.5;7816.91;3.73;29166.61;7816.38
